Type,ID,SedRed,Cost,Duck,Site_ID,River,Zone,HYDSB,SEDSB,SEDSB_R,Watershed,subwatersh,budget_rat,gag_loc_LES,zone_LES,TOPOWAT_LES,HYDSB_LES30SB,area_m2,DA_9_SA_m2,LAND_COVER,FrmlndCls,DrainClass,HydrcRatng,Hydri,PondFCls,Slope,SurfText,Tfactor,compname,KfactorRF,KfactorWS,mean_slope,mean_D_m,total_V_m3,mean_V_m3,MUSYM,CropProdIn,NEAR_FID,NEAR_DIST,NEAR_FC,CPI_depth
WCMO,9274,16.766,7293.073,5.32,9274,COB,2,35,618,529,Le Sueur,Upper Cobb,Cobb Upper Cobb,AB,1,LC,27,11947.33691,107526.0322,Cultivated Crops,All areas are prime farmland,Moderately well drained,Not Hydric,0.0,None,1.625,silty clay loam,5.0,Shorewood,0.27,0.27,1.2788017,0.48472609999999994,5693.108886999999,5787.241699,310,88,826,198.94391409999997,NCED easement_GBERB,181.5458069
WCMO,9275,11.228,11535.222,4.368,9275,COB,2,35,618,529,Le Sueur,Upper Cobb,Cobb Upper Cobb,AB,1,LC,27,7998.790526999999,71989.11475,Cultivated Crops,All areas are prime farmland,Moderately well drained,Not Hydric,0.0,None,1.375,silty clay loam,5.0,Shorewood,0.28,0.28,0.06436259999999999,0.5479718000000001,4305.414063,4380.135742,211,85,5853,86.28637906,GBER_CONUS_wet_poly,155.11747739999998
WCMO,9276,11.821,11616.338,4.488,9276,COB,2,35,618,529,Le Sueur,Upper Cobb,Cobb Upper Cobb,AB,1,LC,27,8421.419922,75792.7793,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1.0,None,1.5,silty clay loam,5.0,Marna,0.28,0.28,1.8198327,0.3132952,2639.1982420000004,2636.6015629999997,211,88,6609,52.74128594,GBER_CONUS_wet_poly,280.88528439999993
WCMO,9277,9.927,11357.253999999999,4.114,9277,COB,2,35,618,529,Le Sueur,Upper Cobb,Cobb Upper Cobb,AB,1,LC,27,7071.545898,63643.913089999995,Cultivated Crops,Prime farmland if drained,Very poorly drained,All Hydric,1.0,Frequent,1.166666667,silty clay,5.0,Lura,0.28,0.28,2.5437033,0.1285377,895.3933105000001,908.3434447999999,211,84,852,34.42107718,GBER_CONUS_wet_poly,653.5050049
WCMO,9278,5.707999999999999,849.291,3.259,9278,COB,2,54,699,618,Le Sueur,Upper Cobb,Cobb Upper Cobb,AB,1,LC,27,4424.963867,39824.6748,Cultivated Crops,Prime farmland if protected from flooding or not frequently flooded during the growing season,Poorly drained,All Hydric,1.0,None,1.0,clay loam,5.0,Comfrey,0.28,0.28,1.3766545000000001,0.1276056,558.1469727000001,564.2678833,18,82,3944,129.0492677,GBER_CONUS_wet_poly,642.6049194
WCMO,9279,85.595,22411.104,12.452,9279,COB,2,54,699,618,Le Sueur,Upper Cobb,Cobb Upper Cobb,AB,1,LC,27,64664.16406,581977.4766,Cultivated Crops,Prime farmland if drained,Moderately well drained,Not Hydric,0.0,None,1.75,silty clay loam,5.0,Guckeen,0.28,0.28,0.39683850000000004,0.2614517,16815.00391,16895.0918,230,88,6305,0.0,GBER_CONUS_wet_poly,336.5822449
WCMO,9280,107.39,19429.343999999997,13.322000000000001,9280,COB,2,35,618,529,Le Sueur,Upper Cobb,Cobb Upper Cobb,AB,1,LC,27,75179.57031,676616.1328,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1.0,None,0.625,clay,4.25,Beauford,0.215,0.215,0.10811749999999999,0.7635978,57150.71094,57367.68359,996,78,6016,476.40675260000006,GBER_CONUS_wet_poly,102.1480179
WCMO,9281,25.568,8338.431,6.416,9281,COB,2,35,618,529,Le Sueur,Upper Cobb,Cobb Upper Cobb,AB,1,LC,27,17393.84961,156544.6465,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1.0,None,0.666666667,clay,5.0,Beauford,0.28,0.28,0.22455479999999997,0.14171389999999998,2536.8203129999997,2463.2658690000003,996,79,8761,820.0186456,GBER_CONUS_wet_poly,557.4612427000001
WCMO,9282,4.798,5655.76,2.845,9282,COB,2,35,618,529,Le Sueur,Upper Cobb,Cobb Upper Cobb,AB,1,LC,27,3416.6308590000003,30749.67773,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1.0,None,0.5,clay,5.0,Beauford,0.28,0.28,0.8633489,0.1185653,422.56686399999995,404.81726069999996,310,77,8761,990.1354874,GBER_CONUS_wet_poly,649.4309082000001
WCMO,9283,110.291,59863.412000000004,16.127,9283,COB,2,40,624,563,Le Sueur,Little Cobb,Cobb Little Cobb,AB,2,LC,20,111004.6484,999041.8359,Cultivated Crops,Prime farmland if drained,Very poorly drained,All Hydric,1.0,Frequent,1.0,silty clay,4.3636363639999995,Lura,0.23272729999999997,0.23272729999999997,0.811095,0.5274429,58743.953129999994,58508.42578,539,76,1246,0.0,GBER_CONUS_wet_poly,144.0914307
WCMO,9284,3.407,678.931,2.8689999999999998,9284,COB,2,40,624,563,Le Sueur,Little Cobb,Cobb Little Cobb,AB,2,LC,20,3537.354736,31836.19263,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1.0,None,1.0,silty clay loam,5.0,Minnetonka,0.28,0.28,1.5759361,0.22186479999999997,790.7261352999999,784.272522,998,75,6016,499.1179084,GBER_CONUS_wet_poly,338.04373169999997
WCMO,9285,4.53,619.18,2.763,9285,COB,2,35,618,529,Le Sueur,Upper Cobb,Cobb Upper Cobb,AB,1,LC,27,3226.041016,29034.36914,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1.0,None,1.0,clay,5.0,Beauford,0.28,0.28,0.38973,0.16021629999999998,532.0782471,516.5108031999999,996,75,8761,861.5896031999999,GBER_CONUS_wet_poly,468.1172485
WCMO,9286,7.165,11427.883999999998,4.184,9286,COB,2,40,624,563,Le Sueur,Little Cobb,Cobb Little Cobb,AB,2,LC,20,7439.540526999999,66955.86475,Cultivated Crops,Prime farmland if drained,Very poorly drained,All Hydric,1.0,Frequent,0.5,silty clay,5.0,Lura,0.28,0.28,0.1781916,0.2098589,1529.871704,1560.182617,211,79,1246,208.53025469999997,GBER_CONUS_wet_poly,376.4433289
WCMO,9287,4.805,10957.455,3.417,9287,COB,2,40,624,563,Le Sueur,Little Cobb,Cobb Little Cobb,AB,2,LC,20,4988.517578,44896.6582,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1.0,None,0.666666667,silty clay loam,5.0,Baroda,0.28,0.28,0.0275738,0.1904171,910.0033569,949.2449341,316,84,1246,36.45566838,GBER_CONUS_wet_poly,441.13687130000005
WCMO,9288,5.989,6672.964,3.8360000000000003,9288,COB,2,40,624,563,Le Sueur,Little Cobb,Cobb Little Cobb,AB,2,LC,20,6218.538086,55966.84277,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1.0,None,1.0,clay,5.0,Beauford,0.28,0.28,0.30063140000000005,0.1786935,1071.088989,1110.452271,996,75,12506,705.7793409,GBER_CONUS_wet_poly,419.7130432
WCMO,9289,11.269,2125.266,4.468,9289,LES,1,45,661,589,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,26,11073.0332,99657.29883,Hay/Pasture,Not prime farmland,Poorly drained,Partially Hydric,0.5,None,4.38,silty clay loam,5.0,Havelock,0.256,0.256,3.3901343,0.6761706999999999,7448.696776999999,7481.544434,L127A,73,181,440.7555585,NCED easement_GBERB,107.96089939999999
WCMO,9290,4.502,848.945,2.826,9290,LES,1,45,661,589,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,26,4423.15918,39808.43262,Hay/Pasture,Not prime farmland,Poorly drained,Partially Hydric,0.5,None,7.325,silty clay loam,5.0,Havelock,0.26,0.26,17.191204100000004,0.8431748,3756.343262,3726.633545,L127A,55,181,519.083222,NCED easement_GBERB,65.22966
WCMO,9298,4.834,719.178,3.002,9298,COB,2,54,699,618,Le Sueur,Upper Cobb,Cobb Upper Cobb,AB,1,LC,27,3747.052246,33723.47021,Emergent Herbaceuous Wetlands,Prime farmland if protected from flooding or not frequently flooded during the growing season,Poorly drained,All Hydric,1.0,None,1.0,clay loam,5.0,Comfrey,0.28,0.28,0.057071000000000004,0.11920639999999999,444.1631775,446.37026979999996,18,82,3944,116.4079187,GBER_CONUS_wet_poly,687.8823242000001
WCMO,9299,3.9330000000000003,5585.085,2.71,9299,COB,2,54,699,618,Le Sueur,Upper Cobb,Cobb Upper Cobb,AB,1,LC,27,3048.401611,27435.6145,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1.0,None,0.5,clay,5.0,Beauford,0.28,0.28,0.6384082,0.30086779999999996,901.7008667000001,916.5454102,310,77,3944,262.9893711,GBER_CONUS_wet_poly,255.9263306
WCMO,9306,10.404000000000002,1422.496,4.19,9306,COB,2,35,618,529,Le Sueur,Upper Cobb,Cobb Upper Cobb,AB,1,LC,27,7411.471191,66703.24072,Cultivated Crops,Not prime farmland,Poorly drained,All Hydric,1.0,None,1.0,silty clay loam,5.0,Calco,0.28,0.28,1e-05,0.3693984,2722.8354489999997,2735.924316,18,51,852,91.12360808,NCED easement_GBERB,138.0623322
WCMO,9307,30.553,9021.501,7.084,9307,COB,2,35,618,529,Le Sueur,Upper Cobb,Cobb Upper Cobb,AB,1,LC,27,20952.76758,188574.9082,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1.0,None,0.5,clay,5.0,Beauford,0.28,0.28,0.0800595,0.2632849,5438.148438,5512.823731,310,82,1370,818.7418744,GBER_CONUS_wet_poly,311.4497375
WCMO,9308,7.574,6035.369000000001,3.605,9308,COB,2,35,618,529,Le Sueur,Upper Cobb,Cobb Upper Cobb,AB,1,LC,27,5394.467285,48550.20557,Cultivated Crops,Prime farmland if drained,Very poorly drained,All Hydric,1.0,Frequent,0.5,silty clay,5.0,Lura,0.28,0.28,1.3323895000000001,0.1584649,859.9890137,854.2582397,211,79,1370,525.0952476,GBER_CONUS_wet_poly,498.5331421
WCMO,9309,35.102,9645.087,7.646,9309,COB,2,35,618,529,Le Sueur,Upper Cobb,Cobb Upper Cobb,AB,1,LC,27,24201.76758,217815.9082,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1.0,None,0.5,clay,5.0,Beauford,0.28,0.28,0.5577103,0.2575712,6279.842772999999,6229.486328,310,79,3726,571.1668480000001,GBER_CONUS_wet_poly,306.71133419999995
WCMO,9310,13.622,11862.771999999999,4.8260000000000005,9310,COB,2,35,618,529,Le Sueur,Upper Cobb,Cobb Upper Cobb,AB,1,LC,27,9705.387695,87348.48926,Cultivated Crops,Prime farmland if drained,Very poorly drained,All Hydric,1.0,Frequent,0.75,silty clay,5.0,Lura,0.28,0.28,0.22673220000000002,0.24912220000000002,2401.289307,2416.192627,211,84,10306,0.0,GBER_CONUS_wet_poly,337.1838684
WCMO,9311,11.232999999999999,7448.217,4.856,9311,LES,1,43,731,702,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,24,12755.66602,114800.9941,Cultivated Crops,All areas are prime farmland,Well drained,Partially Hydric,0.5,None,3.25,loam,4.25,Ocheyedan,0.195,0.195,0.22054949999999998,1.0574298999999998,12847.77344,13477.94336,L84A,87,6447,207.05112780000002,GBER_CONUS_wet_poly,82.2749557
WCMO,9312,4.99,6087.178000000001,3.2239999999999998,9312,LES,1,43,731,702,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,24,5664.399414,50979.594730000004,Cultivated Crops,Prime farmland if drained,Poorly drained,Partially Hydric,0.5,None,0.9,clay loam,5.0,Canisteo,0.24,0.24,3.2136972000000004,0.3320993,1883.003174,1879.7053219999998,L107A,91,202,323.30621569999994,NCED easement_GBERB,274.0143738
WCMO,9313,4.997,6088.856,3.216,9313,LES,1,43,731,702,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,24,5673.144531,51058.30078,Cultivated Crops,Prime farmland if drained,Poorly drained,Partially Hydric,0.5,None,0.9,clay loam,5.0,Canisteo,0.24,0.24,0.455271,0.2155848,1222.365967,1222.106934,L107A,91,202,91.53549729,NCED easement_GBERB,422.107666
WCMO,9314,3.798,5827.438,2.812,9314,LES,1,43,731,702,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,24,4311.105957,38799.953610000004,Cultivated Crops,Prime farmland if drained,Poorly drained,Partially Hydric,0.5,None,0.9,clay loam,5.0,Canisteo,0.24,0.24,0.1327059,0.44777790000000006,1886.0407719999998,1928.94165,L107A,91,202,178.1687015,NCED easement_GBERB,203.2257385
WCMO,9315,22.3,9862.539,6.811,9315,LES,1,43,731,702,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,24,25334.73438,228012.6094,Cultivated Crops,Prime farmland if drained,Poorly drained,Partially Hydric,0.5,None,1.55,clay loam,5.0,Canisteo,0.24,0.24,0.22114250000000002,0.3402563,8598.957031,8613.707031,L85A,95,202,0.0,NCED easement_GBERB,279.2013245
WCMO,9316,22.226999999999997,9846.732,6.7829999999999995,9316,LES,1,43,731,702,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,24,25252.37695,227271.3926,Cultivated Crops,Prime farmland if drained,Poorly drained,Partially Hydric,0.5,None,1.033333333,clay loam,5.0,Canisteo,0.2666667,0.2666667,0.1298683,0.8196029,20713.00391,20681.05859,L36A,91,202,283.8515343,NCED easement_GBERB,111.02937320000001
WCMO,9317,24.138,10263.874,7.08,9317,LES,1,43,731,702,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,24,27425.76367,246831.87300000002,Cultivated Crops,Prime farmland if drained,Poorly drained,Partially Hydric,0.5,None,0.7,clay loam,3.5,Canisteo,0.13,0.13,0.42450699999999997,0.9216460999999999,25232.82617,25257.49219,L13A,84,202,19.05248368,NCED easement_GBERB,91.1412811
WCMO,9318,109.865,29039.061,15.231,9318,LES,1,43,731,702,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,24,125247.9844,1127231.8590000002,Emergent Herbaceuous Wetlands,All areas are prime farmland,Well drained,Partially Hydric,0.5,None,3.0133333330000003,loam,4.733333333,Ocheyedan,0.2306667,0.2306667,0.3408716,1.4728398,183960.6406,184329.4844,L79B,88,6447,0.0,GBER_CONUS_wet_poly,59.748519900000005
WCMO,9326,18.151,12778.107,5.95,9326,COB,2,35,645,618,Le Sueur,Upper Cobb,Cobb Upper Cobb,AB,1,UM,27,14474.453130000002,130270.0781,Cultivated Crops,Prime farmland if drained,Very poorly drained,All Hydric,1.0,Frequent,0.5,silty clay,5.0,Lura,0.28,0.28,0.1371135,0.21881020000000004,3154.805908,3165.051025,310,79,4646,1053.977395,GBER_CONUS_wet_poly,361.043457
WCMO,9327,53.576,17846.52,9.951,9327,COB,2,35,645,618,Le Sueur,Upper Cobb,Cobb Upper Cobb,AB,1,UM,27,40881.83203,367936.4883,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1.0,None,0.625,clay,5.0,Beauford,0.28,0.28,0.6436121,0.3268788,13450.40918,13354.45117,310,80,6066,1145.414573,GBER_CONUS_wet_poly,244.73901370000002
WCMO,9328,18.125999999999998,7774.369000000001,5.954,9328,COB,2,35,645,618,Le Sueur,Upper Cobb,Cobb Upper Cobb,AB,1,UM,27,14454.980469999999,130094.8242,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1.0,None,0.5,clay,5.0,Beauford,0.28,0.28,0.1453369,0.18617609999999998,2699.3676760000003,2689.383057,310,78,4646,760.0240115,GBER_CONUS_wet_poly,418.95812989999996
WCMO,9329,19.27,7635.814,5.763999999999999,9329,COB,2,35,618,529,Le Sueur,Upper Cobb,Cobb Upper Cobb,AB,1,LC,27,13733.080080000002,123597.7207,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1.0,None,0.5,clay,5.0,Beauford,0.28,0.28,0.0400016,0.1797318,2547.698486,2466.613525,310,79,3726,686.3700574,GBER_CONUS_wet_poly,439.54379270000004
WCMO,9330,7.207000000000001,6102.879,3.737,9330,COB,2,35,645,618,Le Sueur,Upper Cobb,Cobb Upper Cobb,AB,1,UM,27,5746.203613000001,51715.832519999996,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1.0,None,0.5,clay,5.0,Beauford,0.28,0.28,0.1836769,0.1461625,840.5806885,839.3173218000001,310,79,6066,674.1128085,GBER_CONUS_wet_poly,540.4942017000001
WCMO,9331,3.272,5725.393,3.049,9331,MAP,2,50,718,734,Le Sueur,Upper Maple,Map AB UG,AB,2,UM,25,3779.4326170000004,34014.89355,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1.0,None,0.5,clay,5.0,Beauford,0.28,0.28,0.08523839999999999,0.0903755,322.0983887,341.3411255,310,77,4646,400.39427810000007,GBER_CONUS_wet_poly,852.0005492999999
WCMO,9332,19.262999999999998,11300.153999999999,8.987,9332,MAP,2,50,718,734,Le Sueur,Upper Maple,Map AB UG,AB,2,UM,25,32824.97656,295424.7891,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1.0,None,0.5,clay,5.0,Beauford,0.28,0.28,1.1627644,0.5116002000000001,16534.40625,16782.0918,310,78,6066,278.9215819,GBER_CONUS_wet_poly,152.46279909999998
WCMO,9333,30.703000000000003,9521.38,7.599,9333,COB,2,35,645,618,Le Sueur,Upper Cobb,Cobb Upper Cobb,AB,1,UM,27,23557.23242,212015.0918,Cultivated Crops,Prime farmland if drained,Very poorly drained,All Hydric,1.0,Frequent,0.5,silty clay,5.0,Lura,0.28,0.28,3.4770458,0.226631,5323.562011999999,5335.236816,211,81,6066,37.894288700000004,GBER_CONUS_wet_poly,357.4092102
WCMO,9334,4.005,5612.8769999999995,2.7939999999999996,9334,COB,2,35,645,618,Le Sueur,Upper Cobb,Cobb Upper Cobb,AB,1,UM,27,3193.202393,28738.82153,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1.0,None,0.5,clay,5.0,Beauford,0.28,0.28,0.19095320000000002,0.32179450000000004,1068.6795650000001,1026.868042,310,77,6066,125.13280290000002,GBER_CONUS_wet_poly,239.28314210000002
WCMO,9335,11.519,6762.821999999999,4.726,9335,COB,2,35,645,618,Le Sueur,Upper Cobb,Cobb Upper Cobb,AB,1,UM,27,9184.629883,82661.66895,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1.0,None,0.5,clay,5.0,Beauford,0.28,0.28,0.10760239999999999,0.48447250000000003,4395.134277,4446.712402,310,77,4231,252.07930699999997,GBER_CONUS_wet_poly,158.9357605
WCMO,9336,15.687999999999999,7401.076999999999,5.547000000000001,9336,COB,2,35,645,618,Le Sueur,Upper Cobb,Cobb Upper Cobb,AB,1,UM,27,12510.05664,112590.5098,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1.0,None,0.5,clay,5.0,Beauford,0.28,0.28,0.10561389999999998,0.13607679999999997,1675.377441,1701.1936039999998,310,77,6066,582.5735657,GBER_CONUS_wet_poly,565.8569946
WCMO,9337,19.487000000000002,7982.655,6.171,9337,COB,2,35,645,618,Le Sueur,Upper Cobb,Cobb Upper Cobb,AB,1,UM,27,15540.18945,139861.7051,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1.0,None,0.5,clay,5.0,Beauford,0.28,0.28,2.8217567999999997,0.29590279999999997,4553.943359000001,4595.311035,310,79,6066,537.7149592999999,GBER_CONUS_wet_poly,266.97961430000004
WCMO,9338,5.367999999999999,5821.446999999999,3.2439999999999998,9338,COB,2,35,645,618,Le Sueur,Upper Cobb,Cobb Upper Cobb,AB,1,UM,27,4279.890136999999,38519.011230000004,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1.0,None,0.5,clay,5.0,Beauford,0.28,0.28,0.36798179999999997,0.1519458,652.3031006,649.8773804,310,77,6066,655.3745755,GBER_CONUS_wet_poly,506.7597961
WCMO,9343,33.381,17485.828999999998,8.549,9343,LES,1,43,594,597,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,24,39002.5625,351023.0625,Cultivated Crops,Prime farmland if drained,Poorly drained,Partially Hydric,0.5,None,1.766666667,clay loam,5.0,Canisteo,0.2533333,0.2533333,0.38133779999999995,0.5382505999999999,20839.98438,20977.20703,L107A,90,10824,835.2543334,GBER_CONUS_wet_poly,167.208374
WCMO,9344,24.397,10502.88,7.336,9344,LES,1,43,702,701,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,24,28671.027339999997,258039.2461,Cultivated Crops,Farmland of statewide importance,Moderately well drained,Partially Hydric,0.5,None,2.2,loam,4.75,Clarion,0.25,0.25,5.2353349,1.1366038,31210.00195,32562.82422,L100B,88,9370,200.220341,GBER_CONUS_wet_poly,77.4236374
WCMO,9354,2.863,5583.107,2.747,9354,MAP,2,50,718,734,Le Sueur,Upper Maple,Map AB UG,AB,2,UM,25,3038.09375,27342.84375,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1.0,None,0.5,clay,5.0,Beauford,0.28,0.28,0.9334150999999999,0.17151960000000002,500.1512756,520.7496947999999,310,79,907,1487.527752,GBER_CONUS_wet_poly,460.58865360000004
WCMO,9355,5.4510000000000005,6483.84,4.376,9355,MAP,2,50,718,734,Le Sueur,Upper Maple,Map AB UG,AB,2,UM,25,7731.084473000001,69579.76025,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1.0,None,0.5,clay,5.0,Beauford,0.28,0.28,0.5664579000000001,0.1451365,1140.337647,1121.320801,310,77,4646,1387.0007380000002,GBER_CONUS_wet_poly,530.5349731000001
WCMO,9356,26.164,13297.233999999999,10.376,9356,MAP,2,50,718,734,Le Sueur,Upper Maple,Map AB UG,AB,2,UM,25,43230.13281,389071.1953,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1.0,None,0.5,clay,5.0,Beauford,0.28,0.28,0.276149,0.15458110000000003,6711.292969,6678.154297,310,79,4646,1743.2990719999998,GBER_CONUS_wet_poly,511.0585938
WCMO,9357,3.821,5916.278,3.431,9357,MAP,2,50,718,734,Le Sueur,Upper Maple,Map AB UG,AB,2,UM,25,4773.977051,42965.79346,Cultivated Crops,Prime farmland if drained,Very poorly drained,All Hydric,1.0,Frequent,0.5,silty clay,5.0,Lura,0.28,0.28,0.1320045,0.1387369,651.7858276000001,661.8860473999999,211,81,6066,900.1847481000001,GBER_CONUS_wet_poly,583.8389892999999
WCMO,9358,339.20300000000003,120883.885,38.865,9358,MAP,2,50,718,734,Le Sueur,Upper Maple,Map AB UG,AB,2,UM,25,603776.625,5433989.625,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1.0,None,0.833333333,clay,5.0,Beauford,0.28,0.28,0.3105845,0.6452975000000001,389666.125,389358.8438,310,81,4646,1572.297198,GBER_CONUS_wet_poly,125.5234909
WCMO,9359,241.61900000000003,86837.645,32.492,9359,MAP,2,50,718,734,Le Sueur,Upper Maple,Map AB UG,AB,2,UM,25,426389.375,3837504.375,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1.0,None,0.5,clay,5.0,Beauford,0.28,0.28,0.0399481,0.46419979999999994,197325.75,197798.9063,310,78,4646,852.4082742,GBER_CONUS_wet_poly,168.0311127
WCMO,9360,3.287,5726.340999999999,2.68,9360,LES,1,43,670,597,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,24,3784.371582,34059.34424,Cultivated Crops,Prime farmland if drained,Poorly drained,Partially Hydric,0.5,None,0.9,clay loam,5.0,Canisteo,0.24,0.24,0.10495739999999998,0.1981516,706.2124022999999,749.3125610000001,L107A,91,10824,1707.7622030000002,GBER_CONUS_wet_poly,459.24426270000004
WCMO,9361,8.266,11827.171,4.242,9361,LES,1,43,670,597,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,24,9519.902344,85679.12109,Cultivated Crops,Prime farmland if drained,Poorly drained,Partially Hydric,0.5,None,0.833333333,clay loam,5.0,Canisteo,0.2533333,0.2533333,0.055656,0.35016379999999997,3375.22876,3331.002686,L83A,90,10824,1397.022178,GBER_CONUS_wet_poly,257.0225525
WCMO,9362,4.771,6054.47,3.216,9362,LES,1,43,670,597,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,24,5493.985352000001,49445.868160000005,Cultivated Crops,Prime farmland if drained,Poorly drained,Partially Hydric,0.5,None,1.0,clay loam,5.0,Poorly drained soil,0.24,0.24,0.2029832,0.3456824,1848.0181890000001,1897.734985,L83A,93,10824,1261.238758,GBER_CONUS_wet_poly,269.0330811
WCMO,9363,3.177,5702.115,2.635,9363,LES,1,43,670,597,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,24,3658.149902,32923.34912,Cultivated Crops,Prime farmland if drained,Poorly drained,Partially Hydric,0.5,None,0.9,clay loam,5.0,Canisteo,0.24,0.24,0.7862239000000001,0.3533908,1316.7341310000002,1291.779175,L107A,91,10824,1513.0979109999998,GBER_CONUS_wet_poly,257.5052795
WCMO,9364,24.368000000000002,10463.414,7.308,9364,LES,1,43,594,597,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,24,28465.4043,256188.6387,Cultivated Crops,Prime farmland if drained,Poorly drained,Partially Hydric,0.5,None,0.9,clay loam,5.0,Canisteo,0.24,0.24,0.12199389999999999,0.6429235,18487.26563,18287.20313,L107A,91,10824,1147.5411609999999,GBER_CONUS_wet_poly,141.54093930000002
